velz,logage,zH,FeH,MgFe,ML_r,g-r
6496.7624,1.0115,-1.5491,-0.9394,0.7875000000000001,1.5014,0.5200747553242593
6479.5564,1.0917,-1.2439,-0.7674999999999998,-0.2429,1.8059,0.5141811945234736
6442.2479,0.6093,-1.0564,-0.9016000000000001,0.7756000000000001,1.8789,0.5331689287207126
6473.5663,1.0004,-1.0428,-1.5816,0.374,1.8105,0.5568856851205624
6414.7742,1.1461,-1.4772,-1.3180999999999998,0.374,1.2909,0.5316045476939877
6413.7068,0.7484,-1.3256,-1.1203999999999998,0.4052,0.9803,0.5630583519536998
6418.6735,0.8953,-1.3842,-1.2878999999999998,0.15631999999999996,1.3001,0.5092876525944661
6344.6851,1.0841,-1.6707,-1.6949999999999998,0.46740000000000004,2.1337,0.5129582313589793
6406.2295,0.6496,-1.1939,-2.0175,0.8173,1.375,0.5011971813721345
6431.6945,0.8553,-1.5335,-1.1394,0.12177000000000002,1.141,0.5632997012511254
6417.4676,0.8452,-1.6899,-1.5869,1.1148,1.363,0.5325804683257616
6412.2516,0.8572,-1.0568,-1.0635,0.5656,1.7435,0.5401229286570981
6419.0278,1.1177,-1.2317,-1.6913,0.78544,1.6382,0.5448628333923722
6373.6466,0.8433,-1.4674,-1.7776999999999998,-0.35960000000000003,1.1539,0.4994455389263379
6413.2259,1.143,-1.3544,-1.4081000000000001,0.27040000000000003,1.9953,0.5438909973923529
6430.3646,0.9689,-1.0148,-1.7786,0.31370000000000003,1.703,0.5653448774834544
6414.7551,0.9171,-1.4436,-1.0826,0.23744000000000004,1.1406,0.6190203679275754
6493.372,0.8526,-0.8233,-1.1191,-0.01589999999999997,0.8187,0.6187323684728625
6344.2719,1.0156,-1.6089,-0.07150000000000001,-0.25969999999999993,2.0039,0.6373542070136011
6425.8221,0.9458,-1.278,-0.22080000000000005,0.38280000000000003,1.6709,0.5156024301137876
6360.2036,1.1232,-1.4146,-0.5309999999999999,0.7976750000000001,2.0952,0.5411487186460278
6476.9666,0.6225,-1.4281,-1.6976,0.3783,1.1584,0.5046257902703246
6391.9335,1.1309,-1.0009,-1.2052,0.7966,1.8486,0.5665112717099703
6396.859,0.9693,-1.7108,-2.0175,0.4378,2.1412,0.5063299193844273
6344.7003,1.0758,-1.5493,-1.2473,1.0889000000000002,1.6838,0.5462589189739475
6360.8737,1.1077,-1.3752,-1.0633,0.6384000000000001,1.0838,0.49594590654656656
6432.3694,0.9566,-1.5961,-0.663,0.7976750000000001,1.2328,0.5439139265389628
6365.7339,0.8975,-1.7826,-0.3734,1.1324,2.0887,0.5544005562372405
6376.8318,0.9342,-1.6354,-0.8905999999999998,0.29317,1.525,0.5626188857920909
6423.9118,1.0015,-1.6905,-1.5550000000000002,0.10410000000000003,1.443,0.6060104408101807
6434.3101,1.1215,-1.5898,-1.6978,0.2677,2.1603,0.5807289328947434
6390.9472,0.8369,-1.7744,-1.2929,0.4372,2.0712,0.543841415259223
6383.0527,0.7611,-1.7057,0.1175,1.1128,2.169,0.5752874144165503
6428.1645,0.8467,-1.1111,-1.4394,0.08820000000000006,1.3261,0.5667012680555814
6495.0557,1.0942,-1.7511,-1.4746000000000001,0.1889,0.888,0.6084882465467985
6493.5866,0.6037,-1.4946,-1.6864,0.5203,1.5018,0.5912107409157272
6392.9655,1.0685,-1.5696,-1.6152000000000002,0.5088,1.9784,0.5987893458732714
6505.0679,0.9574,-1.4614,-0.6697,1.0634000000000001,0.8007,0.5517087251414239
6367.3292,0.8956,-1.3956,-1.5144,0.8106,2.2278,0.5271472764934799
6394.8914,1.1288,-1.6706,-1.2141,0.1889,2.1918,0.5465909274768421
6391.8844,1.1225,-1.5278,-1.6125,0.2871,1.6087,0.5529690250412784
6410.8549,0.7298,-1.4015,-1.0226,0.29610000000000003,2.2224,0.5267770890866927
6415.6928,1.0727,-1.6953,-1.0523,0.20360000000000003,2.1858,0.5642281976725769
6460.5699,1.0715,-1.5695,-1.4786,0.8724000000000001,2.2171,0.5522662932598621
6364.2332,0.9069,-1.7452,-0.8673,0.5672,1.7313,0.5011971813721345
6399.8631,1.1059,-1.5767,-1.2227,0.44730000000000003,0.8284,0.5622006737506382
6406.9074,0.8808,-0.8927,-1.463,0.5289200000000001,1.2068,0.5513012674113753
6449.7789,1.0612,-1.5493,-1.1968,0.3057,1.2184,0.568233498479529
6372.6448,0.6399,-1.4068,-1.1496,0.4946,2.2331,0.5913453325396603
6433.6787,1.0285,-1.7496,-1.5550000000000002,0.524,2.2725,0.5374229320460842
6436.936,1.1047,-1.1746,-1.443,1.1012,1.628,0.5788743695454031
6368.3191,0.8049,-1.1841,-1.1969999999999998,0.5861000000000001,1.0142,0.5994757333505163
6363.6815,1.1287,-0.1877,-1.2094,-0.23250000000000004,1.1566,0.6120313015276366
6445.6144,0.1581,-1.7656,-1.8034999999999999,-0.06679999999999997,1.7622,0.5726291100568517
6437.7809,0.8942,-0.9987,-0.8275,-0.03309999999999996,1.5652,0.5647256955967919
6364.2526,1.1345,-1.2583,-0.6691,1.1926,1.8005,0.5106148485538
6462.504,0.8624,-1.5907,-1.637,0.8167,1.1984,0.5919644467937957
6395.6246,1.0824,-1.3865,-1.0633,0.42400000000000004,1.6571,0.5461771571922611
6505.6217,1.0596,-1.6697,-0.9803,1.0045000000000002,2.036,0.5696792372578869
6390.1925,1.0956,-1.5538,-1.2748,0.81604,1.7016,0.5333843871408703
6370.5114,1.1257,-1.2401,-1.2818999999999998,0.3759,2.2159,0.5593367803466407
6430.7932,0.7672,-1.3055,-0.9339999999999999,0.595,1.9954,0.5330446035069798
6352.3492,1.145,-1.738,-1.8898,0.051600000000000035,2.1858,0.5816836870059063
6423.9118,1.1303,-1.5854,-1.7052,0.005300000000000027,1.2068,0.5640860600019977
6282.1024,1.055,-1.4748,-1.3873,0.42300000000000004,1.5123,0.5491285447672709
6381.6448,1.106,-1.3272,-0.9065000000000001,0.09313000000000002,0.8907,0.5661050781356067
6436.0201,0.9171,-1.3842,-1.6902,-0.28049999999999997,2.1324,0.6008164229708939
6379.1455,1.0167,-1.5403,-1.0813,0.5553,1.7027,0.5602889878304183
6522.0553,1.1296,-1.6639,-1.3712,0.383,2.0601,0.5204122617663671
6423.4652,1.0575,0.0771,-1.6256000000000002,-0.31710000000000005,1.5568,0.5117399991440834
6359.9357,1.1216,-1.2136,-1.1700000000000002,0.3165,2.0712,0.5522662932598621
6418.4307,0.7996,-1.6621,-1.1700000000000002,-0.005099999999999938,0.7693,0.5068868627253664
6527.4853,0.2185,-1.6369,-1.5743,0.322,1.3858,0.5629228816437006
6401.4348,1.0116,-1.7498,-1.2397999999999998,0.6197,1.0427,0.5731191080457876
6438.0784,1.1032,-1.7368,-1.1926,0.63176,1.1783,0.5024503569012495
6361.5836,1.1085,0.1238,-1.3016,0.2599,2.138,0.5140653462349007
6365.9057,1.0881,-0.9405,-0.9178,1.1202999999999999,1.4534,0.5214268885343216
6427.6306,0.8411,-1.3984,-1.4434,0.8409,1.374,0.5468593914167741
6380.6232,1.0719,-1.2535,-0.8653,0.9869,1.8187,0.5204122617663671
6414.4552,0.7326,-1.554,-0.8879999999999999,-0.28079999999999994,2.2458,0.5782415836201125
6406.3579,0.2264,-1.7043,-1.0425,0.09389999999999998,2.2399,0.5547048596339721
6336.0072,1.114,0.0491,-1.2873999999999999,0.5553,2.332,0.5742298913273487
6378.1309,0.8434,-1.5902,-1.637,-0.2056,1.5439,0.6011254871492042
6411.3802,0.9184,-1.2284,-1.4253,0.7576,2.3449,0.4857731233261262
6410.8981,1.0083,-1.7835,-1.1656,0.24310000000000004,2.2302,0.5774989500703498
6379.7091,1.0651,-1.6369,-1.4301,-0.3548999999999999,1.8247,0.46393300909871016
6494.1267,0.9119,-1.0149,-0.6,0.7999,2.2281,0.6250160731995607
6359.7939,1.1365,-1.3976,-1.6978,0.2677,1.5594,0.5375029708558543
6414.7371,1.0788,-1.457,-1.3389,0.4355,1.7189,0.6264456125124553
6392.6822,0.6061,-1.3505,-0.5904,0.33420000000000005,2.206,0.5339619554510335
6362.6352,1.0981,-1.1396,-0.9158000000000001,-0.29359999999999997,0.9312,0.5003363843404571
6513.0702,0.4421,-1.5408,-1.2189,0.6047,0.8434,0.5467124075969991
6431.3454,0.7381,-1.5385,-1.8355,-0.29290000000000005,1.3773,0.5650465398735207
6451.7593,1.0813,-0.9242,-1.3986,0.2528,1.8602,0.5318707991804814
6380.4692,0.8732,-1.47,-1.4748999999999999,0.27480000000000004,1.4298,0.6148285120071364
6389.5659,0.3578,-0.4799,-1.2397999999999998,0.24980000000000002,1.4786,0.5655311487295904
6434.3334,1.1085,-1.3533,-0.9876,0.8636,1.3171,0.48028283269060523
6514.112,0.2264,-1.2147,-1.1611,0.74567,1.779,0.5709799814497671
6442.1848,1.1406,-0.9828,-1.3416,0.7775000000000001,1.9017,0.6220485597147274
6379.219,1.1265,-1.6907,-1.5907,0.12046500000000002,1.4018,0.4634649606723116
6406.3555,0.8802,-1.0911,-1.3274000000000001,0.010199999999999987,1.2987,0.578517543749939
6459.8264,1.1204,-1.6179,-0.8698999999999999,0.72496,1.521,0.5290129816567628
6432.7051,0.8433,-1.5914,-1.6331,-0.2217,1.4183,0.5394679166763154
6402.6433,0.9026,-0.5403,-0.8918000000000001,1.1623,1.5686,0.5770256003988976
6520.7711,1.0285,-1.6386,-1.9135,0.797465,1.3002,0.5137360217859452
6233.8808,0.7812,-1.5288,0.03470000000000001,0.8498,2.1975,0.564293526361908
6178.5003,0.8624,-0.9547,-1.248,0.6185400000000001,1.4773,0.5394679166763154
6401.9437,1.0162,-1.523,-2.0082999999999998,0.3008,1.5552,0.502313954644876
6359.7939,0.5804,-0.9853,-1.2141,0.1054,1.6874,0.5685974190957808
6470.113,0.8065,-1.7047,-1.9628999999999999,0.9883000000000001,2.2148,0.553450382843721
6375.527,0.8197,-1.37,-1.637,0.4117,1.5882,0.5417710288778324
6360.1174,0.9865,-1.6761,-1.1261999999999999,0.36200000000000004,1.1539,0.4952061817975988
6420.6053,1.1325,-1.3696,-1.9806,0.7551000000000001,2.2495,0.552037621570733
6493.0299,1.1451,-0.6004,-1.909,-0.3056,2.0712,0.5536404322001971
6419.1694,1.0565,-1.6697,-0.04490000000000002,-0.35960000000000003,1.8836,0.52699884215005
6392.6822,0.9845,-1.4243,-0.915,1.1202999999999999,2.1324,0.5378439152058974
6508.8215,0.0509,-1.3188,-1.052,0.4668,1.2128,0.5079766170355953
6383.0527,1.1238,-1.4075,-1.1501,-0.09624999999999995,1.8773,0.5445311467496765
6411.7107,0.0808,-1.5861,-0.9047,-0.06461,1.8503,0.5875453224955862
6412.945,1.1244,0.2876,-0.8476,0.5979,2.1614,0.5026680933004002
6405.0712,0.9067,0.2388,-1.3712,1.1648999999999998,1.5796,0.5382623196798164
6365.4485,1.0,-1.5861,-1.1819,0.9714,1.4301,0.5539419825385892
6355.8952,0.8808,-0.505,-1.6995,-0.19440000000000002,1.3703,0.5508366695641911
6512.9318,1.0115,-1.473,-1.2734999999999999,0.5884,2.2838,0.5153100921734932
6363.6815,1.1171,-1.5614,-1.4284,0.3834,1.4737,0.5456069471991469
6469.3569,0.8433,-1.6953,-0.8674,1.0992000000000002,1.187,0.6125717515474207
6447.6174,0.9876,-1.5989,-1.1376000000000002,0.15560000000000002,1.7514,0.5809224312290411
6414.7188,0.9484,-1.7489,-1.2907,0.21950000000000003,2.1606,0.5622006737506382
6412.1304,1.0349,-1.5629,-0.49260000000000004,0.9714,2.1324,0.5685052581524275
6505.1676,0.1372,-1.7041,-1.1541,0.1915,2.2258,0.5190754350071103
6449.7702,1.1383,-1.5978,-1.3785,0.18640000000000004,1.6586,0.5562799804026071
6402.1006,0.8421,-1.2616,-1.0689,1.1442999999999999,1.2132,0.5879441256030162
6410.8449,1.104,-1.7826,-1.2410999999999999,0.30600000000000005,1.9954,0.5246579816053725
6363.4134,0.1372,-1.3063,-1.6847,0.36250000000000004,2.2405,0.5151958025584946
6367.8528,0.8232,-1.4754,-1.1277,1.04,1.5728,0.5453493063594976
6375.8493,1.0274,-1.6706,0.0257,0.17770000000000002,1.2867,0.5580026648563035
6351.9301,1.1288,-0.4054,-1.8035,1.185,1.6046,0.5458301106506269
6416.0429,1.0625,0.2876,-1.3963,0.38211,0.8641,0.5845486627663945
6437.1133,1.1254,-1.6769,-1.0422,-0.19440000000000002,1.9588,0.5709872563255232
6380.1738,0.9391,-1.4255,-1.6154000000000002,0.5877,1.628,0.5557435082184554
6397.0342,1.1369,-1.6015,-0.7594999999999998,0.12046500000000002,1.2128,0.5685614832618882
6399.8631,1.1003,0.0771,-1.8405,0.9095000000000001,2.2929,0.5288865354198151
6398.025,1.0413,-1.4928,-1.7302,0.5389,1.7435,0.5972333439178925
6391.61,1.0552,-1.4436,-1.2794,0.7149000000000001,1.576,0.5589470578031523
6404.3156,1.1445,-1.5224,-1.9293,0.38280000000000003,2.1964,0.5762323140337173
6380.6232,1.0552,-1.686,-1.119,0.5979,2.0691,0.5263011455951982
6419.0772,1.1238,-1.203,-0.8419,0.5377000000000001,1.3753,0.5525335801393112
6390.0153,1.0118,-1.4456,-0.8593,0.40950000000000003,1.7486,0.5777751941253371
6432.2013,1.0022,-0.5727,-1.2371999999999999,1.0502,2.2086,0.5148786501447802
6501.2922,0.9596,-1.338,-0.0247,-0.236,0.87,0.5190754350071103
6470.113,1.1249,-1.7527,-1.7052,0.666175,1.6586,0.5703689928681683
6394.445,0.9865,-1.3675,-1.1155,0.5088,2.1564,0.4584674198974028
6387.1593,1.1271,-1.5039,-1.1122,0.3537,2.2015,0.5345825918531659
6384.3031,1.1019,-1.4752,-1.0682999999999998,0.05030000000000001,2.0766,0.5841651966064205
6408.0661,0.8411,-1.3523,-1.5984,1.0201,1.6732,0.5838039596077778
6461.4581,1.0115,-1.4324,-0.9751,0.9869,1.6692,0.5952948025519333
6493.0799,1.03,-1.4335,-0.7885,1.0965,2.1791,0.5482790226696039
6409.3344,1.0851,-1.415,-1.4260000000000002,0.0008000000000000229,2.113,0.5296787258796911
6445.7684,1.0565,-1.475,-1.2377,0.10350000000000004,2.2011,0.6290933521633946
6509.847,0.6881,-1.4914,-1.2397999999999998,0.6664000000000001,0.8646,0.5294910651758187
6347.6118,1.0824,-1.4391,-1.55,0.07361,1.0427,0.5070154987981965
6414.363,1.0174,-1.181,-1.1260999999999999,0.17960000000000004,2.0843,0.553450382843721
6411.3836,1.1283,-1.5698,-1.1376000000000002,0.36330000000000007,2.206,0.6322574357884747
6423.9118,0.9241,-1.5912,-1.9317,0.7866,1.41,0.5771589096821117
6420.3269,0.9641,-1.6453,-1.2026,0.21220000000000006,0.7098,0.558928550789858
6502.0175,1.128,-1.131,-1.2189,-0.2136,1.6466,0.5832110932137766
6528.7133,0.9499,-1.4849,-0.7062999999999999,0.374,1.5666,0.5778758455710999
6481.5278,0.7844,-1.2077,-1.5816,0.33730000000000004,1.736,0.5543745719724029
6374.3009,1.1238,-1.7944,-1.2144,-0.0036199999999999566,1.675,0.5575522266066457
6384.3262,1.0455,-1.7527,-1.3479,0.3662,2.2405,0.5084856993638454
6395.6246,0.7672,-1.5885,-1.5428000000000002,-0.06739999999999996,2.0286,0.5429199456731482
6420.6319,1.0013,-1.4978,-0.8123,0.24760000000000001,2.117,0.5750128631598272
6385.7523,0.8412,-1.7197,-0.2929,0.3965,1.7907,0.5513606422518649
6360.0781,0.8159,-1.6892,-1.6994,0.12012499999999998,0.7445,0.5890444397862495
6399.3676,0.7938,-0.9377,-0.9471,0.42300000000000004,1.8714,0.5534798624890414
6264.1432,0.4907,-1.4816,-1.3211,0.9584,1.5515,0.5031521867723683
6430.0581,1.106,-1.1419,-1.6152000000000002,-0.19789999999999996,2.0122,0.5434381602907052
6362.6169,1.1446,-1.524,-0.8922,0.6376850000000001,1.338,0.5318707991804814
6406.8148,0.8433,-1.2679,-1.6902,-0.24670000000000003,2.0122,0.5084771299330413
6437.7819,1.1139,-1.3572,-1.8399,0.6469,1.8979,0.5608749402386337
6386.2252,0.7846,-1.5869,-1.2884,0.8734999999999999,2.1606,0.5102936710043764
6453.4679,0.8011,0.2028,-1.1586,0.36760000000000004,1.4607,0.5511379786383515
6385.8491,0.4605,-1.4647,-0.9667999999999999,0.3877,1.9999,0.5812752002710511
6419.1899,0.776,-1.6895,-1.1554,0.9889,1.4024,0.5582602163552508
6391.9335,1.009,-1.6294,-1.034,0.85714,0.8518,0.5911777313630466
6374.3009,0.862,-0.9405,-1.2818999999999998,0.17770000000000002,1.8043,0.5132793367128983
6461.8102,0.4178,-1.2234,-1.466,0.42766000000000004,1.2867,0.6046150333349374
6447.6174,0.8887,-1.1523,-1.1246999999999998,0.07120000000000004,2.2144,0.624664485500503
6301.4401,1.1123,-0.4911,-0.9416,0.6020050000000001,1.9487,0.582869058788134
6494.4089,0.7812,-1.367,-1.2732999999999999,0.4137,1.6567,0.5568387031881059
6214.5658,0.7889,-1.3142,-1.4829,0.5195000000000001,1.5842,0.5562799804026071
6436.79,1.0983,0.2876,-1.3348,0.2783,1.9588,0.5518046291677763
6439.2972,0.8679,-1.3567,-1.3002,0.31310000000000004,1.3703,0.5600544579620106
6420.9187,0.8658,-1.664,-1.2915,0.48780000000000007,1.4837,0.500082503794232
6413.5967,0.9583,-1.4661,-1.1246999999999998,0.382315,2.1406,0.6270130835158056
6417.1058,0.7587,-1.7108,-1.2096,-0.346,1.41,0.5987088632665944
6475.5617,1.1142,-1.7415,-1.7103,0.38388999999999995,1.9487,0.5846435249609101
6474.642,1.0804,-1.3001,-1.4265,0.44730000000000003,2.1008,0.5513606422518649
6441.0661,1.1018,-0.8059,-1.5167,0.7983,1.3278,0.5445311467496765
6363.1721,0.8808,-0.9853,-1.262,0.3165,1.6046,0.5022185571107514
6446.1883,1.1303,-0.5403,-1.9631999999999998,0.47850000000000004,1.9975,0.48908646341865847
6414.7188,1.1227,0.2967,-1.3211,0.595,1.2101,0.5780298186136292
6419.1616,0.9315,-1.7432,-1.5182,-0.03510000000000002,1.3892,0.5487766083052747
6548.293,1.0116,-1.2516,-1.1485,0.3791,1.3081,0.5263845232081934
6402.036,1.1351,-1.6369,-0.7066,0.4025,1.4828,0.5235772732571462
6365.9549,0.5945,-1.3854,-1.2184,1.1678000000000002,0.7272,0.5394803554819987
6432.9329,1.1067,-1.676,-1.245,-0.06679999999999997,1.141,0.5752958771073509
6406.4898,0.8543,-1.567,-0.9418,1.0323000000000002,1.7433,0.571127347639802
6521.8051,0.7487,-1.7211,-1.7302,0.46430000000000005,1.0639,0.5517300849123927
6404.5422,0.9452,-1.7296,-1.4635,0.48780000000000007,2.253,0.5303051673564596
6421.8102,1.1331,-1.4996,-1.3034999999999999,0.4953,2.0283,0.5507905202909882
6380.6232,0.9095,-1.6008,-1.8312,-0.3539,1.7435,0.5680577252266374
6384.2544,0.981,-1.5634,-1.6267999999999998,0.7983,1.5769,0.5562806142853987
6387.4419,1.1311,-1.6731,-1.2362,0.4413,2.3699,0.5490779022622405
6447.3311,0.7532,-1.2234,-0.9423,0.382315,1.086,0.5788743695454031
6380.1738,1.0983,-1.5217,-0.7601,0.49420000000000003,1.5475,0.5323092041425497
6364.2526,1.1147,-1.3615,-1.0796000000000001,0.3672,0.9,0.6025197239099924
6405.4249,1.1331,-1.5261,-1.2904,-0.11329999999999996,1.1247,0.5935330259355425
6422.5522,1.1292,-1.5629,0.007799999999999974,0.38388999999999995,2.2725,0.5949508076064518
6399.813,0.4372,-1.7671,-1.2828,0.81804,2.1147,0.5031561285115771
6399.7388,1.1177,-1.5417,-0.9285999999999999,0.3819,1.703,0.5981481158571711
6433.9608,0.6577,-1.1776,-1.2341000000000002,0.32880000000000004,1.2248,0.4935061562335932
6472.2543,0.7397,-1.3163,-0.7193999999999999,0.8006,1.2701,0.5249223935539362
6415.1378,0.8452,-1.4744,-1.0413,0.5553,1.2225,0.5753737821406304
6379.1455,1.1032,-1.5415,-1.5434999999999999,0.32820000000000005,1.5909,0.593393698627807
6308.5247,1.1389,-1.3653,-1.1376000000000002,0.014800000000000035,1.3261,0.5635563097214202
6363.0238,1.0814,-1.7326,-0.6125,0.2384,2.2625,0.5021876404671843
6427.549,1.1247,-1.4495,-1.3937,0.40470000000000006,1.771,0.5771995481594416
6491.499,1.1405,-1.7866,-1.4072,-0.26139999999999997,1.6692,0.5247076965096937
6419.194,0.9315,0.074,-1.4284,1.185,2.1833,0.57312463168455
6400.8218,1.0998,-1.1881,-0.8634999999999999,0.09710000000000002,1.0689,0.5155328830616668
6341.6638,0.9555,-1.6249,-1.4707,0.8004,1.2591,0.5256175357631747
6381.9496,0.8563,-1.5885,-1.1611,0.669,1.6087,0.5664419647245893
6399.873,1.104,-1.2401,-1.1023999999999998,1.0201,1.9017,0.49377673573462744
6300.1868,0.8452,-1.6644,-0.9199,1.0992000000000002,2.2078,0.5333167989097376
6527.6078,0.8541,-1.6821,-1.2834,-0.2863,2.1089,0.5581366460203583
6362.6169,0.8221,-1.7427,-1.1517,0.07569999999999999,1.0531,0.5453493063594976
6502.7943,0.8197,-1.3654,-1.2756999999999998,0.30190000000000006,1.5583,0.5430138826212243
6452.6106,1.1365,-0.6909,-1.3986,0.42300000000000004,1.8517,0.5846435249609101
6427.8754,1.12,-1.7516,-0.9803,0.247,2.1672,0.5021876404671843
6363.782,0.9819,-1.6724,-1.5305000000000002,0.2755,2.2212,0.5763068607228803
6437.1133,0.9315,-1.5208,-1.0852000000000002,0.0121,1.3261,0.5849621494220543
6462.931,1.131,-1.6374,-0.9905,-0.02460000000000001,2.2254,0.5891369227439043
6455.9103,1.0931,-0.7952,-0.8660000000000001,0.398,1.0427,0.601833563797527
6399.7388,0.7871,-1.6759,-1.668,0.4773,1.3925,0.5204122617663671
6439.2986,0.9775,-0.7952,-0.4065,1.1759,2.2329,0.5321717678387472
6432.0558,1.0727,0.2715,-1.7237999999999998,-0.19789999999999996,1.5432,0.4980799607472193
6419.0958,1.0942,-0.9547,-1.8355,0.11709999999999998,2.0891,0.5564380942040117
6405.0569,0.8504,-1.5538,-0.2849,0.17090000000000002,1.3808,0.5411487186460278
6380.1738,1.1021,-0.9052,-1.7873,-0.3591,1.2235,0.5539392941811769
6376.6127,0.9566,-1.5913,-0.9065000000000001,0.14400000000000002,2.3116,0.5031521867723683
6421.2485,0.9379,-1.7776,-2.0199,0.9889,1.4183,0.5228853070890267
6378.2683,0.4412,-1.4318,-1.8521,1.0869,1.5943,0.5633376710881919
6481.8146,0.9246,-1.7826,-1.3694000000000002,0.18720000000000003,1.0837,0.553213644856541
6365.6004,1.003,-1.4146,-1.2156000000000002,0.62391,1.3745,0.5709799814497671
6391.8844,1.0184,-1.5408,-1.1006,-0.2941999999999999,0.968,0.5852376717280521
6507.9373,0.7947,0.2898,0.035900000000000015,0.8520000000000001,1.3866,0.6003546374647044
6432.834,1.0472,-0.8503,-0.776,0.9497,1.4301,0.5520780137095898
6474.5029,0.7996,-1.5094,-0.7462000000000001,0.08820000000000006,1.3037,0.5723225480069232
6438.0784,1.1306,-1.5998,-1.4946,0.2843,2.223,0.5630775712947838
6414.7551,0.6995,-1.511,-1.4532,0.6983,2.2593,0.5337706538327609
6434.3101,1.1446,-0.5864,-1.0796000000000001,-0.3771,2.2245,0.5011971813721345
6519.1228,1.1292,-1.5174,-1.2537,0.9112,1.3349,0.5117399991440834
6380.1537,0.1395,-1.3337,-1.207,0.6603,0.7531,0.5927464155198408
6416.0057,0.8221,-1.4567,-1.1006,0.1587,2.1708,0.5653127223865937
6477.2488,0.7581,-1.7944,-1.2427000000000001,-0.16769999999999996,1.9877,0.5614476806170927
6362.851,1.1325,-1.5063,-1.3911,0.4298,2.2057,0.5918263203686109
6352.3492,0.732,-1.4484,-1.9677,1.0143,1.4697,0.5752958771073509
6403.3227,0.8369,-1.4243,-1.6051,-0.24049999999999994,1.3796,0.5392427238265327
6387.067,0.4202,0.2797,-1.6388,-0.29290000000000005,1.3485,0.556221844370512
6379.061,1.0811,-1.2448,-1.1475000000000002,1.0143,1.3463,0.6377281839056366
6433.2285,0.6881,-1.5885,-1.092,0.5019,1.2101,0.5654437776323107
6431.3454,0.8299,-1.1972,-1.5984,0.6825,0.8334,0.6085376964222178
6365.6004,1.0922,-1.5493,-1.8812,0.4766,2.295,0.6159374607125443
6359.8589,0.7582,-1.6157,-1.1639,1.0201,1.3971,0.5812752002710511
6391.8844,0.7551,-1.0745,-1.1246999999999998,0.2962,2.0952,0.510753077461203
6371.1929,1.0373,-1.4484,-1.2150999999999998,-0.27479999999999993,1.3762,0.5803474342472299
6360.2036,0.8716,-0.8894,0.1806,0.12177000000000002,1.4413,0.5735036415706531
6418.3719,1.0566,-0.4096,-1.2756999999999998,1.1012,1.3276,0.5589470578031523
6477.6816,1.0156,-1.5738,-0.6200999999999999,0.2813,2.2255,0.5854599816819359
6368.8567,0.8708,-0.7684,-1.8801999999999999,0.45200000000000007,1.1718,0.5487766083052747
6422.4794,1.1454,-1.3561,-1.2613,0.85777,2.253,0.5400031801809178
6464.8366,1.105,-1.5721,-0.9261,0.041800000000000004,2.3834,0.501103153212938
6440.0198,0.7491,-1.0445,-1.156,0.5024,1.5014,0.5495730058717498
6376.7758,0.8421,-1.2774,-1.1525,0.8201399999999999,1.6838,0.5220773005103325
